,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,query,snippet,source,sponsored,state,stations,url
4,Boca Raton,Cendyn,US,"Fri, 11 Nov 2016 08:37:01 GMT",false,"Boca Raton, FL","Boca Raton, FL",7 days ago,true,032beedfcde293b5,Junior Software Data Analyst,26.357143,-80.08242,"indeed_clk(this,'6455');",data+analyst,"With supervision, interacts with the Data Warehouse Team in order to identify data to be extracted, uses data mining software to extract the data and presents...",Cendyn,false,FL,,http://www.indeed.com/viewjob?jk=032beedfcde293b5&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
5,Portsmouth,LIBERTY MUTUAL GROUP,US,"Wed, 09 Nov 2016 15:50:58 GMT",false,"Portsmouth, NH","Portsmouth, NH",9 days ago,false,3712b8949cdc046e,Principal Data Analyst,43.07143,-70.75824,"indeed_clk(this,'6455');",data+analyst,"Create and deliver artifacts including but not limited to data models, data lineage and data flow diagrams. Informatica, SharePoint), models (VISIO/Erwin), data...",Liberty Mutual,false,NH,,http://www.indeed.com/viewjob?jk=3712b8949cdc046e&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
6,Washington,ALIS,US,"Fri, 11 Nov 2016 07:45:38 GMT",false,"Washington, DC","Washington, DC",7 days ago,false,cffe11dbf26367a5,Junior Data Analyst - Emergency Management,38.892857,-77.03297,"indeed_clk(this,'6455');",data+analyst,"Applies professional knowledge to gather facts, research and analyze the data, and develop conclusions and recommendations....",ALIS,false,DC,,http://www.indeed.com/viewjob?jk=cffe11dbf26367a5&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
7,Washington,Logistics Management Institute,US,"Fri, 11 Nov 2016 06:54:56 GMT",false,"Washington, DC","Washington, DC",7 days ago,false,bac1829f7e379daf,Junior Data Analyst,38.892857,-77.03297,"indeed_clk(this,'6455');",data+analyst,Junior Data Analyst. The data analyst will serve as a team member on one or more tasks and will be expected to perform independent analysis when appropriate....,Logistics Management Institute,false,DC,,http://www.indeed.com/viewjob?jk=bac1829f7e379daf&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
8,Salem,"Professional Technology Integration, Inc.",US,"Fri, 18 Nov 2016 18:04:16 GMT",false,"Salem, OR","Salem, OR",4 hours ago,true,20c62fc6e67ae47b,Business Data Analyst,44.942307,-123.03297,"indeed_clk(this,'6455');",data+analyst,"Data Analysis (Required 5 Years). Interprets results using a variety of techniques, ranging from simple data aggregation via statistical analysis to complex...","Professional Technology Integration, Inc.",false,OR,,http://www.indeed.com/viewjob?jk=20c62fc6e67ae47b&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
9,,PhishMe,US,"Wed, 16 Nov 2016 22:31:30 GMT",false,United States,United States,2 days ago,false,48bcdab97d222b78,Data Analyst,,,"indeed_clk(this,'6455');",data+analyst,PhishMe is seeking a Data Analyst to join our growing Professional Services team. Identifies and recommends potential data sources;...,PhishMe,false,,,http://www.indeed.com/viewjob?jk=48bcdab97d222b78&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
10,Atlanta,Cardlytics Corporation,US,"Wed, 16 Nov 2016 21:38:28 GMT",false,"Atlanta, GA","Atlanta, GA",2 days ago,false,af5e897d4e56026e,Data Analyst,33.747253,-84.38461,"indeed_clk(this,'6455');",data+analyst,Cardlytics is seeking an exceptional Data Analyst to analyze data sets and communicate insights to internal and external clients....,Cardlytics Corporation,false,GA,,http://www.indeed.com/viewjob?jk=af5e897d4e56026e&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
11,Houston,WAVE Electronics,US,"Wed, 16 Nov 2016 20:29:04 GMT",false,"Houston, TX","Houston, TX",2 days ago,true,3d1b288c6b04a72c,Data Analyst,29.760988,-95.36264,"indeed_clk(this,'6455');",data+analyst,"Proven work experience as a data analyst or business data analyst. Technical expertise regarding data models, database design development, data mining, and...",WAVE Electronics,false,TX,,http://www.indeed.com/viewjob?jk=3d1b288c6b04a72c&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
12,Reston,ASTA CRS INC.,US,"Wed, 16 Nov 2016 19:02:18 GMT",false,"Reston, VA","Reston, VA",2 days ago,true,51eebf992666a86a,Data Analyst,38.967033,-77.34066,"indeed_clk(this,'6455');",data+analyst,Data Analyst III is responsible for leading the Business/Data requirements gathering work. Work with data modelers to ensure that the data model meets business...,Indeed,false,VA,,http://www.indeed.com/viewjob?jk=51eebf992666a86a&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
13,Las Vegas,Diamond Resorts International,US,"Fri, 18 Nov 2016 14:07:09 GMT",false,"Las Vegas, NV","Las Vegas, NV",8 hours ago,false,1132f444f4ab4442,Business Data Analyst,36.173077,-115.13187,"indeed_clk(this,'6455');",data+analyst,"Analyses results of survey data. The Business Data Analyst is responsible for administering data tables, reports, and users in business intelligence...",Diamond Resorts International,false,NV,,http://www.indeed.com/viewjob?jk=1132f444f4ab4442&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
14,Cranston,Thielsch Engineering Inc,US,"Wed, 16 Nov 2016 18:11:39 GMT",false,"Cranston, RI","Cranston, RI 02910",2 days ago,false,7bddbbe1847895f3,Data Analyst,41.774082,-71.42435,"indeed_clk(this,'6455');",data+analyst,ESS Laboratory is seeking an Data Analyst t o import quality data using the Element LIMS program andperform Administration Department duties to meet ESS...,Thielsch Engineering Inc,false,RI,,http://www.indeed.com/viewjob?jk=7bddbbe1847895f3&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
15,Fort Washington,GLOBO,US,"Wed, 16 Nov 2016 18:27:26 GMT",false,"Fort Washington, PA","Fort Washington, PA",2 days ago,false,3664c6617119ce19,Data Analyst,40.14011,-75.20879,"indeed_clk(this,'6455');",data+analyst,The Data Analyst will receive on the job training to tackle problems that require knowledge of SQL and Python....,Globo,false,PA,,http://www.indeed.com/viewjob?jk=3664c6617119ce19&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
16,New York,Oliver James Associates,US,"Wed, 16 Nov 2016 14:45:30 GMT",false,"New York, NY","New York, NY",2 days ago,true,116e9a71a5493e8c,Data Analyst,40.71154,-74.00549,"indeed_clk(this,'6455');",data+analyst,"Hadoop, SQL) processing large volumes of structured and unstructured data. Ability to query databases and apply advanced data manipulation techniques across...",Indeed,false,NY,,http://www.indeed.com/viewjob?jk=116e9a71a5493e8c&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
17,Burbank,The Walt Disney Studios,US,"Wed, 16 Nov 2016 14:20:39 GMT",false,"Burbank, CA","Burbank, CA",2 days ago,false,323d25a54b072b16,Data Analyst,34.17857,-118.30769,"indeed_clk(this,'6455');",data+analyst,"The Data Analyst, Financials/ROI will test financial models, conduct benchmarking and process analysis. The Walt Disney Studios (TWDS) is seeking a Data Analyst...",Disney,false,CA,,http://www.indeed.com/viewjob?jk=323d25a54b072b16&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
18,Alexandria,Information Innovators Inc.,US,"Wed, 16 Nov 2016 10:18:57 GMT",false,"Alexandria, VA","Alexandria, VA",2 days ago,false,f98c541197f64b28,Data Analyst,38.802197,-77.04395,"indeed_clk(this,'6455');",data+analyst,"Hadoop information Architecture, data modeling and data mining, machine learning and advanced data processing. Gather information and conduct a proof of concept...",Information Innovators Inc.,false,VA,,http://www.indeed.com/viewjob?jk=f98c541197f64b28&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
19,Raleigh,Prometheus Group,US,"Tue, 01 Nov 2016 03:06:56 GMT",false,"Raleigh, NC","Raleigh, NC 27604",17 days ago,false,3cb4d7412e2e9f09,Associate Data Analyst,35.794937,-78.63832,"indeed_clk(this,'6455');",data+analyst,The Associate Data Analyst is responsible for working with the development aspects of the team. Associate Data Analyst will gain a detailed understanding of...,Prometheus Group,false,NC,,http://www.indeed.com/viewjob?jk=3cb4d7412e2e9f09&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
20,Chicago,The Federal Home Loan Bank of Chicago,US,"Wed, 16 Nov 2016 06:35:59 GMT",false,"Chicago, IL","Chicago, IL",2 days ago,false,8a538fb29b4d9cd4,Data Analyst,41.8489,-87.64835,"indeed_clk(this,'6455');",data+analyst,"A qualified candidate will possess at least 3 years of experience in an analyst role, preferably within the financial services industry....",The Federal Home Loan Bank of Chicago,false,IL,,http://www.indeed.com/viewjob?jk=8a538fb29b4d9cd4&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
21,Lakeland,Florida Polytechnic University,US,"Mon, 24 Oct 2016 12:47:05 GMT",false,"Lakeland, FL","Lakeland, FL 33805",25 days ago,false,5a743687f1dcfb18,Data Analyst,28.085165,-81.97253,"indeed_clk(this,'6455');",data+analyst,"Data management skills. Manage data for annual giving, campaigns, and events. Manage and fulfill data requests from other University departments....",Florida Polytechnic University,false,FL,,http://www.indeed.com/viewjob?jk=5a743687f1dcfb18&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
22,Glastonbury,Theoris Services,US,"Wed, 16 Nov 2016 02:07:27 GMT",false,"Glastonbury, CT","Glastonbury, CT",2 days ago,true,cce0163b7afb55f4,Data Analyst,41.71154,-72.60439,"indeed_clk(this,'6455');",data+analyst,"The Data Analyst I will work in a team environment to process, validate and report data for a variety of internal and external customers....",Indeed,false,CT,,http://www.indeed.com/viewjob?jk=cce0163b7afb55f4&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
23,Addison,Republic Elite,US,"Thu, 20 Oct 2016 15:54:55 GMT",false,"Addison, TX","Addison, TX",29 days ago,true,038af9ad653666d8,Data Analyst/ SQL Report Writer,32.96154,-96.82417,"indeed_clk(this,'6455');",data+analyst,"Report Writer / Data Analytics\*\*. The Data Analyst/SQL Report Writer is responsible for gathering, reviewing, understanding, interpreting the data....",Indeed,false,TX,,http://www.indeed.com/viewjob?jk=038af9ad653666d8&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
24,Minnetonka,Carlson Wagonlit Travel,US,"Thu, 17 Nov 2016 21:34:26 GMT",false,"Minnetonka, MN","Minnetonka, MN",1 day ago,false,5b1a71ed5aad1b07,Business Data Analyst,44.912086,-93.5,"indeed_clk(this,'6455');",data+analyst,Business Data Analyst. Cognos Data Manager experience. Proficiency with data compilation and analysis software such as Access and Excel in order to translate...,Carlson Wagonlit Travel,false,MN,,http://www.indeed.com/viewjob?jk=5b1a71ed5aad1b07&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-XDhkQLfe0kw_r9rIsSyVleDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp20oa53kvamg
0,Sunnyvale,"Pharmacyclics, LLC",US,"Wed, 02 Nov 2016 23:56:48 GMT",false,"Sunnyvale, CA","Sunnyvale, CA",15 days ago,false,1ce192f69cb77b14,IT Business Data Analyst,37.368134,-122.03297,"indeed_clk(this,'7214');",data+analyst,"The Analyst must have excellent Data Warehouse design skills on major RDBMS (Oracle, SQL Server, etc.), excellent data integration and data analysis skills....",Pharmacyclics LLC,false,CA,,http://www.indeed.com/viewjob?jk=1ce192f69cb77b14&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
1,Leesburg,Gravy Analytics,US,"Tue, 15 Nov 2016 23:21:14 GMT",false,"Leesburg, VA","Leesburg, VA 20175",2 days ago,false,7108aac57d3d2572,Data Analyst,39.082417,-77.60439,"indeed_clk(this,'7214');",data+analyst,"Experience with real data, ability to access data and use data extracts, construct and manipulate large data sets of structured and unstructured data sources....",Gravy Analytics,false,VA,,http://www.indeed.com/viewjob?jk=7108aac57d3d2572&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
2,Hollywood,Youth Policy Institute,US,"Tue, 15 Nov 2016 23:13:16 GMT",false,"Hollywood, CA","Hollywood, CA",2 days ago,false,ccbe2c1bcb270b35,Data Analyst,34.096153,-118.32417,"indeed_clk(this,'7214');",data+analyst,Support in data gathering and analysis of longitudinal data across various public data systems. The Data Analyst will be involved in five core R&amp;E functions:....,Youth Policy Institute,false,CA,,http://www.indeed.com/viewjob?jk=ccbe2c1bcb270b35&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
3,,InfoZen,US,"Tue, 15 Nov 2016 16:03:10 GMT",false,California,California,3 days ago,false,c52e75941e5b9290,Jr. Data Analyst (FP&F),,,"indeed_clk(this,'7214');",data+analyst,"Data Analyst (FP&amp;F). Data Analyst for one of our contracts. Proficiency in typing, data entry; Log onto SEACATS to view and input data....",InfoZen,false,CA,,http://www.indeed.com/viewjob?jk=c52e75941e5b9290&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
4,Washington,"The Kenjya-Trusant Group, LLC",US,"Thu, 10 Nov 2016 02:46:20 GMT",false,"Washington, DC","Washington, DC",8 days ago,false,cc64a7426356d83e,Junior Data Analyst,38.892857,-77.03297,"indeed_clk(this,'7214');",data+analyst,Knowledge and application of statistical data analysis and data management software (e.g. Experience with results reporting through analyses of quantitative and...,"The Kenjya-Trusant Group, LLC",false,DC,,http://www.indeed.com/viewjob?jk=cc64a7426356d83e&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
5,Richmond,VA Economic Dev Partnership,US,"Tue, 08 Nov 2016 09:17:58 GMT",false,"Richmond, VA","Richmond, VA",10 days ago,false,9de67968116330bd,Business Data Analyst - 2016,37.552197,-77.45605,"indeed_clk(this,'7214');",data+analyst,"Data quality check, EDA, model identification, model validation, and model deployment) â?¢ A keen understanding of data governance (including data management...",Virginia Jobs,false,VA,,http://www.indeed.com/viewjob?jk=9de67968116330bd&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
6,Stamford,Rockit,US,"Tue, 15 Nov 2016 18:04:46 GMT",false,"Stamford, CT","Stamford, CT 06901",3 days ago,true,93b5387638371bf8,Data Analyst,41.04945,-73.53846,"indeed_clk(this,'7214');",data+analyst,We are currently looking for a Data Import Technician to join our Data Integration Team to perform a variety of tasks relating to daily gathering of custodian...,RockIT,false,CT,,http://www.indeed.com/viewjob?jk=93b5387638371bf8&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
7,Port Washington,Sandata Technologies LLC,US,"Wed, 16 Nov 2016 18:09:47 GMT",false,"Port Washington, NY","Port Washington, NY",2 days ago,true,437ea2fa7c84ea4f,Data Analyst,40.824177,-73.6978,"indeed_clk(this,'7214');",data+analyst,"Data Mapping a must. Data Migration Analysis a must. The Data Analyst will work collaboratively with the customer, internal business users and IT organizations...",Indeed,false,NY,,http://www.indeed.com/viewjob?jk=437ea2fa7c84ea4f&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
8,Jacksonville,"Organizational Strategies, Inc.",US,"Tue, 15 Nov 2016 17:55:57 GMT",false,"Jacksonville, NC","Jacksonville, NC",3 days ago,true,1e0f600b5ddaf664,Data Analyst,34.752747,-77.42857,"indeed_clk(this,'7214');",data+analyst,"Perform complex data analysis, data modeling and data mining. Data Mining - Is comfortable working with large volumes of data, discovering trends and...",Indeed,false,NC,,http://www.indeed.com/viewjob?jk=1e0f600b5ddaf664&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
9,San Bruno,ab star group,US,"Thu, 10 Nov 2016 19:31:30 GMT",false,"San Bruno, CA","San Bruno, CA",8 days ago,false,145861c43aeb070d,DATA Analyst(Need Locals)(JS),37.62912,-122.40659,"indeed_clk(this,'7214');",data+analyst,Excellent data mining and analysis skills with ability to extract and interpret both structured and unstructured data from multiple sources....,AB STAR GROUP,false,CA,,http://www.indeed.com/viewjob?jk=145861c43aeb070d&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
10,Bloomington,The Advisory Board Company,US,"Tue, 15 Nov 2016 12:39:43 GMT",false,"Bloomington, MN","Bloomington, MN",3 days ago,false,9b07a830b9e99269,Data Analyst,44.84066,-93.2967,"indeed_clk(this,'7214');",data+analyst,"Each data analyst collects and assembles student-related enrollment and financial aid data, prepares descriptive charts and graphs, and constructs forecasting...",The Advisory Board Company,false,MN,,http://www.indeed.com/viewjob?jk=9b07a830b9e99269&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
11,St. Louis,Mercy,US,"Fri, 05 Aug 2016 22:39:58 GMT",false,"St. Louis, MO","St. Louis, MO",30+ days ago,false,5c6450fe8016b1c7,Data Analyst,38.626373,-90.1978,"indeed_clk(this,'7214');",data+analyst,Resolution of data queries on a timely basis. Collect and process data from outside facilities for submission to clinical trials....,Mercy,false,MO,,http://www.indeed.com/viewjob?jk=5c6450fe8016b1c7&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
12,Hartford,NEOS Consulting,US,"Tue, 15 Nov 2016 09:25:24 GMT",false,"Hartford, CT","Hartford, CT 06103",3 days ago,true,94ac588fd0574d0e,Data analyst,41.766483,-72.67033,"indeed_clk(this,'7214');",data+analyst,Experience as a data analyst. 5+ years’ experience in a Data Analyst role. Solid experienced in data mapping and data quality measurement....,NEOS Consulting,false,CT,,http://www.indeed.com/viewjob?jk=94ac588fd0574d0e&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
13,Raleigh,Aetna,US,"Tue, 15 Nov 2016 08:59:26 GMT",false,"Raleigh, NC","Raleigh, NC",3 days ago,false,f1f7625aec1de6b3,Data Analyst,35.771976,-78.63736,"indeed_clk(this,'7214');",data+analyst,The supply chain management services are primarily focused on the bigger picture. The global supply consulting services are based on the international reach,Aetna,false,NC,,http://www.indeed.com/viewjob?jk=f1f7625aec1de6b3&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
14,San Francisco,Sojern,US,"Tue, 15 Nov 2016 08:48:01 GMT",false,"San Francisco, CA","San Francisco, CA",3 days ago,true,d1600090acaed132,Data Analyst,37.774727,-122.41758,"indeed_clk(this,'7214');",data+analyst,Sojern is looking for a highly analytical individual to join our Product Analytics team in San Francisco as a Data Analyst....,Sojern,false,CA,,http://www.indeed.com/viewjob?jk=d1600090acaed132&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCWuXaN2PNuySeBCTf_y13-d8f57kahx1soNWi0cSLLsaDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1b1sp21g05mdie5m
